2024-06-13 10:07:40.5845 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BCA7DJ5BC" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:03:17.5027 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-06-13 11:03:17.5648 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-06-13 11:03:17.5761 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-06-13 11:03:17.6472 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:03:17.6472 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:03:17.9011 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. 
2024-06-13 11:03:17.9011 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 7 with length 3391 and flags NONE. 
2024-06-13 11:03:17.9011 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSS" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received HEADERS frame for stream ID 1 with length 415 and flags END_HEADERS, PRIORITY. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received DATA frame for stream ID 1 with length 91 and flags END_STREAM. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:03:51.9582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:04:11.5804 | TRACE | LogLevel_Demo.BusinessLogic.BLOrderService | BLOrderService initialized. 
2024-06-13 11:04:17.8767 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:17.8767 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:17.8767 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:17.8767 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:17.8890 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method LogLevel_Demo.Controllers.CLOrderServiceController.PlaceOrder (LogLevel_Demo) with arguments (LogLevel_Demo.Model.ORD01) 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:17.9382 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:04:17.9679 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-06-13 11:04:17.9679 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending DATA frame for stream ID 1 with length 41 and flags NONE. 
2024-06-13 11:04:17.9679 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:04:17.9679 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:17.9679 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:17.9918 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-06-13 11:04:17.9918 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:04:17.9918 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBST" received WINDOW_UPDATE frame for stream ID 1 with length 4 and flags 0x0. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" received HEADERS frame for stream ID 1 with length 380 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-06-13 11:04:24.5365 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-06-13 11:04:28.5618 | TRACE | LogLevel_Demo.BusinessLogic.BLOrderService | BLOrderService initialized. 
2024-06-13 11:04:28.5808 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:28.5808 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:28.5808 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:28.5808 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:32.9289 | TRACE | LogLevel_Demo.BusinessLogic.BLOrderService | Fetching all orders. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:37.7870 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:04:37.8468 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" sending HEADERS frame for stream ID 1 with length 74 and flags END_HEADERS. 
2024-06-13 11:04:37.8468 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN4BD99ELBSU" sending DATA frame for stream ID 1 with length 75 and flags NONE. 
2024-06-13 11:04:37.8468 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. 
2024-06-13 11:04:37.8468 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-06-13 11:04:37.8468 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
