2024-05-08 11:27:18.3280 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3F4ERVO1K9" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-08 17:54:15.8802 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:54:16.1866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS. 
2024-05-08 17:54:16.1866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 7 with length 16384 and flags NONE. 
2024-05-08 17:54:16.1866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 7 with length 443 and flags NONE. 
2024-05-08 17:54:16.1866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8L" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-08 17:54:39.9359 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-08 17:54:39.9359 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" received HEADERS frame for stream ID 1 with length 408 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-08 17:54:39.9380 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-08 17:54:40.7452 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter Job_Finder.Filters.AuthenticationFilter. 
2024-05-08 17:55:27.1980 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter Job_Finder.Filters.AuthenticationFilter. 
2024-05-08 17:55:27.1980 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter Job_Finder.Filters.AuthorizationFilter. 
2024-05-08 18:02:06.5255 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-08 18:02:06.5255 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending DATA frame for stream ID 1 with length 1923 and flags NONE. 
2024-05-08 18:02:06.5255 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-08 18:02:06.5932 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3FB72LDB8M" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
