2024-05-03 09:53:15.9083 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3B5304FBN3" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-03 15:08:19.4379 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-03 15:08:19.5778 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 15:08:19.5778 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:08:20.0101 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. 
2024-05-03 15:08:20.0101 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 7 with length 16384 and flags NONE. 
2024-05-03 15:08:20.0101 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 7 with length 215 and flags NONE. 
2024-05-03 15:08:20.0101 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAJ15IQ84" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-03 15:11:11.2315 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 15:11:11.2315 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 15:11:11.2387 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-03 15:11:11.2387 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 15:11:11.2387 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 15:11:11.2609 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 15:11:11.3302 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 15:11:11.5100 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:11:12.1943 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-03 15:11:12.6831 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-03 15:11:12.6999 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-03 15:11:12.8414 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 15:11:12.8456 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 15:11:12.8456 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:11:12.8456 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:11:12.8456 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. 
2024-05-03 15:11:12.8866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-03 15:11:12.8866 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9340 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9406 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9806 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:12.9931 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:13.0474 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-03 15:11:13.0652 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-03 15:11:13.0682 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-03 15:11:13.4141 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-03 15:11:13.4141 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:11:14.5230 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS. 
2024-05-03 15:11:14.5230 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 7 with length 16384 and flags NONE. 
2024-05-03 15:11:14.5230 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 7 with length 215 and flags NONE. 
2024-05-03 15:11:14.5230 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49M" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" received HEADERS frame for stream ID 1 with length 393 and flags END_HEADERS, PRIORITY. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" received DATA frame for stream ID 1 with length 96 and flags END_STREAM. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-03 15:11:31.1662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3BAKL6E49N" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-03 15:11:33.3259 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 15:11:33.3259 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-03 15:11:33.3259 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 15:11:33.3259 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-03 15:11:33.3371 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
