2024-05-30 11:08:49.7473 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40DB3UODPG" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-30 12:22:13.1560 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-30 12:22:13.4191 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:22:13.4232 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:22:14.0494 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS. 
2024-05-30 12:22:14.0494 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 7 with length 16384 and flags NONE. 
2024-05-30 12:22:14.0494 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 7 with length 5809 and flags NONE. 
2024-05-30 12:22:14.0494 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER6" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" received HEADERS frame for stream ID 1 with length 425 and flags END_HEADERS, PRIORITY. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" received DATA frame for stream ID 1 with length 118 and flags END_STREAM. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:23:26.4704 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:23:26.7559 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:23:26.7559 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:23:26.7559 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:23:26.7559 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:23:26.7559 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) with arguments (Job_Finder.Model.DTO.DtoUSR01) 
2024-05-30 12:23:29.5940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:23:29.5940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-30 12:23:29.5940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:23:29.5940 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-30 12:23:29.8672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS. 
2024-05-30 12:23:29.8672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending DATA frame for stream ID 1 with length 3720 and flags NONE. 
2024-05-30 12:23:29.8672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:25:41.0929 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EK463ER7" sending GOAWAY frame for stream ID 0 with length 8 and flags 0x0. 
2024-05-30 12:26:35.2027 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-30 12:26:35.2071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:26:35.2071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-30 12:26:35.2071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:26:35.2071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-30 12:26:35.2071 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received HEADERS frame for stream ID 1 with length 515 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:26:35.2465 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-30 12:26:35.2690 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:26:35.6059 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received HEADERS frame for stream ID 3 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-30 12:26:35.6781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.7801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8097 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.8992 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-30 12:26:35.9160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN40EMIJECAC" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
