2024-05-02 13:26:21.8283 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AFLDK3UQI" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-02 16:02:48.9284 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-02 16:02:48.9284 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-02 16:02:48.9284 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-02 16:02:48.9442 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2024-05-02 16:02:48.9592 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-02 16:02:48.9592 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2024-05-02 16:02:48.9592 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-02 16:02:48.9754 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-02 16:02:48.9754 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.BadRequestObjectResult. 
2024-05-02 16:02:49.0067 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.BadRequestObjectResult. 
2024-05-02 16:02:49.0231 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-02 16:02:49.0231 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2024-05-02 16:04:48.0222 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2024-05-02 16:04:48.0656 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-02 16:04:48.0728 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2024-05-02 16:04:48.1177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-02 16:04:48.1177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2024-05-02 16:04:48.1177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:48.3382 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:48.4012 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:48.4175 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2024-05-02 16:04:48.4175 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:48.4465 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:48.4783 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:48.5160 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending HEADERS frame for stream ID 3 with length 98 and flags END_HEADERS. 
2024-05-02 16:04:48.5712 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 3 with length 11990 and flags NONE. 
2024-05-02 16:04:48.5930 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. 
2024-05-02 16:04:48.7476 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. 
2024-05-02 16:04:48.7647 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 9986 and flags NONE. 
2024-05-02 16:04:48.7756 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.7756 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.7913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.7913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8070 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8231 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8231 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8365 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8556 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8556 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8672 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8865 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.8865 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9039 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9039 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9157 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9157 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9309 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9309 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9464 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9637 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9637 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9785 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9785 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9929 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:48.9929 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0265 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0265 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0397 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0397 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0726 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0863 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.0863 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1053 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1053 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1231 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1362 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1362 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1493 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1820 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1820 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.1980 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.2118 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.2279 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.2471 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.2757 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.2900 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.3213 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.3420 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.3523 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.3523 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.3711 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending HEADERS frame for stream ID 1 with length 28 and flags END_HEADERS. 
2024-05-02 16:04:49.3848 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4287 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4302 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4479 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4479 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4662 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4780 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4780 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.4934 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5134 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5134 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5272 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5272 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5431 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5431 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5577 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 16:04:49.5577 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5715 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5715 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5863 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 10240 and flags NONE. 
2024-05-02 16:04:49.5863 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 9517 and flags NONE. 
2024-05-02 16:04:49.5863 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 16:04:49.6028 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 16:04:49.6524 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. 
2024-05-02 16:04:49.6524 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2024-05-02 16:04:49.7146 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 992 and flags NONE. 
2024-05-02 16:04:49.7282 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2024-05-02 16:04:49.7282 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2024-05-02 16:04:49.7745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 7 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:49.7913 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:49.7913 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 9 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:49.8056 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2024-05-02 16:04:49.8530 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:49.8530 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" received HEADERS frame for stream ID 11 with length 51 and flags END_STREAM, END_HEADERS, PRIORITY. 
2024-05-02 16:04:49.9003 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2024-05-02 16:04:49.9162 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending HEADERS frame for stream ID 11 with length 43 and flags END_HEADERS. 
2024-05-02 16:04:49.9162 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 11 with length 11990 and flags NONE. 
2024-05-02 16:04:49.9586 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 11 with length 0 and flags END_STREAM. 
2024-05-02 16:04:49.9622 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending HEADERS frame for stream ID 7 with length 66 and flags END_HEADERS. 
2024-05-02 16:04:49.9801 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 9986 and flags NONE. 
2024-05-02 16:04:49.9924 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:49.9924 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0088 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0256 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0256 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0554 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0925 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.0925 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1027 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1334 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1334 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1534 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
2024-05-02 16:04:50.1534 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3AIDUK3F7O" sending DATA frame for stream ID 7 with length 10240 and flags NONE. 
